Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Datetime,,,,,
2025-10-22 15:35:00+00:00,253.00360107421875,253.02000427246094,252.3000030517578,252.8000030517578,292956
2025-10-22 15:40:00+00:00,253.0850067138672,253.4600067138672,252.41000366210938,253.0,423114
2025-10-22 15:45:00+00:00,253.41110229492188,253.72999572753906,253.04010009765625,253.10000610351562,264876
2025-10-22 15:50:00+00:00,252.85000610351562,253.60000610351562,252.6179962158203,253.4199981689453,334823
2025-10-22 15:55:00+00:00,252.3800048828125,253.0500030517578,252.30999755859375,252.8699951171875,336512
2025-10-22 16:00:00+00:00,251.80999755859375,252.5,251.17999267578125,252.3699951171875,392054
2025-10-22 16:05:00+00:00,251.98500061035156,252.3000030517578,251.6511993408203,251.77000427246094,284851
2025-10-22 16:10:00+00:00,251.77999877929688,252.13999938964844,251.61000061035156,251.9600067138672,290494
2025-10-22 16:15:00+00:00,251.8300018310547,252.25999450683594,251.7187042236328,251.77999877929688,191725
2025-10-22 16:20:00+00:00,251.4499969482422,251.80999755859375,251.11000061035156,251.80999755859375,214858
2025-10-22 16:25:00+00:00,251.2550048828125,251.6699981689453,251.10000610351562,251.39999389648438,233158
2025-10-22 16:30:00+00:00,250.89999389648438,251.4705047607422,249.2899932861328,251.22569274902344,958200
2025-10-22 16:35:00+00:00,250.89999389648438,251.1199951171875,250.4875030517578,250.89999389648438,332123
2025-10-22 16:40:00+00:00,251.25650024414062,251.3800048828125,250.6199951171875,250.88999938964844,306405
2025-10-22 16:45:00+00:00,250.9199981689453,251.6999969482422,250.8300018310547,251.24000549316406,319379
2025-10-22 16:50:00+00:00,251.16000366210938,251.27999877929688,250.63999938964844,250.9293975830078,162421
2025-10-22 16:55:00+00:00,250.77220153808594,251.3800048828125,250.57000732421875,251.22000122070312,242509
2025-10-22 17:00:00+00:00,250.67999267578125,251.0915069580078,250.52999877929688,250.77999877929688,136545
2025-10-22 17:05:00+00:00,250.83999633789062,250.86000061035156,250.33999633789062,250.68499755859375,177500
2025-10-22 17:10:00+00:00,250.41000366210938,251.0399932861328,250.3800048828125,250.8300018310547,205262
2025-10-22 17:15:00+00:00,250.25,250.44000244140625,249.9239959716797,250.41000366210938,202816
2025-10-22 17:20:00+00:00,250.25,250.32000732421875,250.03500366210938,250.27000427246094,169141
2025-10-22 17:25:00+00:00,250.52000427246094,250.5800018310547,250.02999877929688,250.27999877929688,197532
2025-10-22 17:30:00+00:00,250.74000549316406,250.75,250.00999450683594,250.50999450683594,240267
2025-10-22 17:35:00+00:00,249.92469787597656,250.82000732421875,249.8800048828125,250.72500610351562,213540
2025-10-22 17:40:00+00:00,249.77000427246094,250.0500030517578,249.60000610351562,249.9600067138672,214899
2025-10-22 17:45:00+00:00,250.13999938964844,250.25,249.77999877929688,249.77999877929688,194322
2025-10-22 17:50:00+00:00,249.82000732421875,250.19000244140625,249.77000427246094,250.13250732421875,212237
2025-10-22 17:55:00+00:00,250.38999938964844,250.39999389648438,249.7899932861328,249.82000732421875,188806
2025-10-22 18:00:00+00:00,250.3699951171875,250.72999572753906,250.14999389648438,250.3699951171875,324243
2025-10-22 18:05:00+00:00,250.47999572753906,250.6999969482422,250.32000732421875,250.32000732421875,189885
2025-10-22 18:10:00+00:00,250.2899932861328,250.5,250.16000366210938,250.45799255371094,127864
2025-10-22 18:15:00+00:00,250.52499389648438,250.5800018310547,250.11000061035156,250.3000030517578,363204
2025-10-22 18:20:00+00:00,251.10879516601562,251.2100067138672,250.50169372558594,250.50999450683594,229982
2025-10-22 18:25:00+00:00,251.02499389648438,251.27000427246094,250.91000366210938,251.13499450683594,149712
2025-10-22 18:30:00+00:00,250.9051055908203,251.22999572753906,250.6199951171875,251.0225067138672,160466
2025-10-22 18:35:00+00:00,251.19500732421875,251.22999572753906,250.80999755859375,250.88999938964844,161812
2025-10-22 18:40:00+00:00,251.22000122070312,251.49000549316406,250.8699951171875,251.17999267578125,240498
2025-10-22 18:45:00+00:00,251.30999755859375,251.44000244140625,251.10000610351562,251.2100067138672,137266
2025-10-22 18:50:00+00:00,251.0800018310547,251.3199005126953,250.86000061035156,251.2899932861328,165668
2025-10-22 18:55:00+00:00,251.50999450683594,251.52999877929688,251.00999450683594,251.0500030517578,132371
2025-10-22 19:00:00+00:00,251.31500244140625,251.61990356445312,251.0500030517578,251.5,172520
2025-10-22 19:05:00+00:00,251.60499572753906,251.70550537109375,251.1999969482422,251.3000030517578,157501
2025-10-22 19:10:00+00:00,251.4199981689453,251.72000122070312,251.36000061035156,251.59500122070312,195081
2025-10-22 19:15:00+00:00,251.64999389648438,251.72999572753906,251.4219970703125,251.42999267578125,172097
2025-10-22 19:20:00+00:00,251.41000366210938,251.8800048828125,251.3300018310547,251.6699981689453,220877
2025-10-22 19:25:00+00:00,251.5500030517578,251.63999938964844,251.38999938964844,251.39999389648438,165155
2025-10-22 19:30:00+00:00,251.472900390625,251.6199951171875,251.36000061035156,251.5399932861328,188228
2025-10-22 19:35:00+00:00,251.49000549316406,251.67999267578125,251.38499450683594,251.47500610351562,243986
2025-10-22 19:40:00+00:00,250.9499969482422,251.55999755859375,250.89500427246094,251.47999572753906,217529
2025-10-22 19:45:00+00:00,251.22689819335938,251.2899932861328,250.7382049560547,250.9600067138672,194313
2025-10-22 19:50:00+00:00,251.52000427246094,251.7899932861328,251.0500030517578,251.21499633789062,492671
2025-10-22 19:55:00+00:00,251.6699981689453,251.8699951171875,251.47000122070312,251.5,1164425
2025-10-23 13:30:00+00:00,252.77999877929688,253.8300018310547,252.10000610351562,252.89999389648438,2357828
2025-10-23 13:35:00+00:00,252.6199951171875,253.17999267578125,251.85000610351562,252.75,492670
2025-10-23 13:40:00+00:00,253.42999267578125,253.4499969482422,252.375,252.62109375,453408
2025-10-23 13:45:00+00:00,254.6199951171875,254.67999267578125,253.06500244140625,253.4199981689453,468222
2025-10-23 13:50:00+00:00,254.55999755859375,255.0399932861328,254.16000366210938,254.6999969482422,453694
2025-10-23 13:55:00+00:00,253.8800048828125,254.7100067138672,253.61500549316406,254.5500030517578,380182
2025-10-23 14:00:00+00:00,253.92999267578125,254.32000732421875,253.63009643554688,253.9600067138672,418168
2025-10-23 14:05:00+00:00,253.36500549316406,254.08999633789062,253.3300018310547,253.89999389648438,231285
2025-10-23 14:10:00+00:00,253.3125,253.78939819335938,253.08999633789062,253.3800048828125,255722
2025-10-23 14:15:00+00:00,253.2200927734375,253.60000610351562,252.94000244140625,253.32000732421875,256748
2025-10-23 14:20:00+00:00,253.4801025390625,253.60000610351562,253.1405029296875,253.22999572753906,182699
2025-10-23 14:25:00+00:00,253.74000549316406,254.07000732421875,253.38999938964844,253.57000732421875,188278
2025-10-23 14:30:00+00:00,254.19000244140625,254.2899932861328,253.61000061035156,253.75999450683594,149050
2025-10-23 14:35:00+00:00,254.59010314941406,254.75999450683594,254.00999450683594,254.17950439453125,217534
2025-10-23 14:40:00+00:00,254.2100067138672,254.66000366210938,254.0850067138672,254.60499572753906,140770
2025-10-23 14:45:00+00:00,254.16000366210938,254.3699951171875,254.0399932861328,254.2100067138672,144817
2025-10-23 14:50:00+00:00,253.5399932861328,254.24000549316406,253.5,254.10499572753906,175237
2025-10-23 14:55:00+00:00,254.0,254.0,253.10000610351562,253.50999450683594,176095
2025-10-23 15:00:00+00:00,254.33999633789062,254.34500122070312,253.89999389648438,253.97999572753906,131453
2025-10-23 15:05:00+00:00,254.4499969482422,254.56939697265625,254.1699981689453,254.3300018310547,116930
2025-10-23 15:10:00+00:00,254.25999450683594,254.69000244140625,254.10000610351562,254.44000244140625,171522
2025-10-23 15:15:00+00:00,254.1300048828125,254.42999267578125,254.01119995117188,254.34500122070312,140641
2025-10-23 15:20:00+00:00,254.11050415039062,254.23500061035156,253.75999450683594,254.16000366210938,115643
2025-10-23 15:25:00+00:00,253.97999572753906,254.25,253.94500732421875,254.1199951171875,78148
2025-10-23 15:30:00+00:00,254.1199951171875,254.34500122070312,253.96499633789062,253.9949951171875,135163
2025-10-23 15:35:00+00:00,254.0,254.1999969482422,253.61000061035156,254.13999938964844,120920
2025-10-23 15:40:00+00:00,253.37550354003906,254.0800018310547,253.33999633789062,253.97000122070312,119691
2025-10-23 15:45:00+00:00,253.72999572753906,253.75,253.31570434570312,253.3699951171875,137211
2025-10-23 15:50:00+00:00,254.01319885253906,254.05999755859375,253.6501007080078,253.7449951171875,93841
2025-10-23 15:55:00+00:00,253.86900329589844,254.24000549316406,253.8000030517578,254.0399932861328,90405
2025-10-23 16:00:00+00:00,254.02499389648438,254.0500030517578,253.3699951171875,253.875,164055
2025-10-23 16:05:00+00:00,254.27999877929688,254.38999938964844,254.00999450683594,254.0449981689453,88921
2025-10-23 16:10:00+00:00,254.4727020263672,254.5399932861328,254.25,254.30999755859375,84987
2025-10-23 16:15:00+00:00,254.5,254.61000061035156,254.24090576171875,254.4600067138672,149477
2025-10-23 16:20:00+00:00,254.44000244140625,254.63999938964844,254.3699951171875,254.5399932861328,116549
2025-10-23 16:25:00+00:00,254.42999267578125,254.5,254.22500610351562,254.4600067138672,130467
2025-10-23 16:30:00+00:00,254.1999969482422,254.5500030517578,254.19000244140625,254.47000122070312,123475
2025-10-23 16:35:00+00:00,254.39500427246094,254.52999877929688,254.0500030517578,254.25,122710
2025-10-23 16:40:00+00:00,254.1033935546875,254.4600067138672,253.97999572753906,254.39999389648438,145682
2025-10-23 16:45:00+00:00,254.1750030517578,254.3300018310547,253.92999267578125,254.10000610351562,126084
2025-10-23 16:50:00+00:00,254.3000030517578,254.3699951171875,254.1199951171875,254.16099548339844,58355
2025-10-23 16:55:00+00:00,254.14999389648438,254.30999755859375,254.0800018310547,254.27999877929688,69627
2025-10-23 17:00:00+00:00,254.14999389648438,254.3300018310547,254.02000427246094,254.16000366210938,71539
2025-10-23 17:05:00+00:00,253.83999633789062,254.13999938964844,253.5,254.13999938964844,198324
2025-10-23 17:10:00+00:00,253.98989868164062,254.13999938964844,253.86500549316406,253.89999389648438,81422
2025-10-23 17:15:00+00:00,253.8800048828125,254.02000427246094,253.75,253.92999267578125,93255
2025-10-23 17:20:00+00:00,253.63999938964844,253.92999267578125,253.61000061035156,253.86500549316406,52953
2025-10-23 17:25:00+00:00,253.6750030517578,253.72999572753906,253.44000244140625,253.6300048828125,68174
2025-10-23 17:30:00+00:00,253.93499755859375,254.0500030517578,253.66000366210938,253.6999969482422,80906
2025-10-23 17:35:00+00:00,254.27780151367188,254.33999633789062,253.92999267578125,253.92999267578125,74838
2025-10-23 17:40:00+00:00,254.07000732421875,254.3000030517578,254.01589965820312,254.2799072265625,82762
2025-10-23 17:45:00+00:00,254.0500030517578,254.13999938964844,253.97000122070312,254.0800018310547,92516
2025-10-23 17:50:00+00:00,254.1300048828125,254.2899932861328,254.03729248046875,254.0399932861328,103209
2025-10-23 17:55:00+00:00,254.19000244140625,254.25,254.05029296875,254.1199951171875,65480
2025-10-23 18:00:00+00:00,254.22000122070312,254.3800048828125,254.11000061035156,254.22340393066406,84051
2025-10-23 18:05:00+00:00,254.1999969482422,254.25360107421875,254.08999633789062,254.25360107421875,60314
2025-10-23 18:10:00+00:00,254.0800018310547,254.1999969482422,253.97999572753906,254.17999267578125,63933
2025-10-23 18:15:00+00:00,254.1300048828125,254.1999969482422,253.9199981689453,254.08419799804688,84722
2025-10-23 18:20:00+00:00,254.27499389648438,254.39999389648438,254.11000061035156,254.1300048828125,79725
2025-10-23 18:25:00+00:00,254.39219665527344,254.44000244140625,254.13999938964844,254.28500366210938,81239
2025-10-23 18:30:00+00:00,254.343505859375,254.4398956298828,254.22999572753906,254.3800048828125,89314
2025-10-23 18:35:00+00:00,254.17999267578125,254.38999938964844,254.14120483398438,254.34500122070312,76796
2025-10-23 18:40:00+00:00,254.27999877929688,254.3560028076172,254.17999267578125,254.17999267578125,65256
2025-10-23 18:45:00+00:00,253.93589782714844,254.2993927001953,253.8350067138672,254.2899932861328,99739
2025-10-23 18:50:00+00:00,254.14500427246094,254.27000427246094,253.94500732421875,253.94500732421875,133065
2025-10-23 18:55:00+00:00,253.9700927734375,254.22500610351562,253.89999389648438,254.14999389648438,99745
2025-10-23 19:00:00+00:00,253.98899841308594,254.02000427246094,253.76499938964844,253.97000122070312,124585
2025-10-23 19:05:00+00:00,253.97999572753906,254.0749969482422,253.92999267578125,253.99000549316406,94299
2025-10-23 19:10:00+00:00,253.89920043945312,254.0500030517578,253.83999633789062,254.00999450683594,115072
2025-10-23 19:15:00+00:00,253.84500122070312,253.94000244140625,253.6699981689453,253.88999938964844,132204
2025-10-23 19:20:00+00:00,253.54010009765625,253.89500427246094,253.53419494628906,253.85020446777344,107396
2025-10-23 19:25:00+00:00,253.57000732421875,253.57000732421875,253.41000366210938,253.55999755859375,164182
2025-10-23 19:30:00+00:00,253.55999755859375,253.6699981689453,253.5,253.57000732421875,168166
2025-10-23 19:35:00+00:00,253.3300018310547,253.55999755859375,253.3249969482422,253.54299926757812,151165
2025-10-23 19:40:00+00:00,253.1999969482422,253.58999633789062,253.1300048828125,253.32000732421875,281859
2025-10-23 19:45:00+00:00,253.25999450683594,253.3699951171875,253.14999389648438,253.19000244140625,209446
2025-10-23 19:50:00+00:00,253.07000732421875,253.32000732421875,252.9499969482422,253.24000549316406,515826
2025-10-23 19:55:00+00:00,253.07000732421875,253.2100067138672,252.6199951171875,253.0500030517578,907910
2025-10-24 13:30:00+00:00,257.5450134277344,257.67999267578125,255.31500244140625,256.17999267578125,1774193
2025-10-24 13:35:00+00:00,258.1449890136719,258.2254943847656,257.1099853515625,257.5450134277344,960985
2025-10-24 13:40:00+00:00,258.4100036621094,259.4599914550781,257.9700012207031,258.135009765625,962114
2025-10-24 13:45:00+00:00,258.302490234375,258.9495849609375,257.7200012207031,258.4599914550781,608243
2025-10-24 13:50:00+00:00,259.19000244140625,259.3219909667969,258.1907958984375,258.2099914550781,587656
2025-10-24 13:55:00+00:00,259.9599914550781,260.04998779296875,259.07000732421875,259.19000244140625,591852
2025-10-24 14:00:00+00:00,260.80999755859375,261.2300109863281,259.93499755859375,260.0400085449219,801107
2025-10-24 14:05:00+00:00,260.8699951171875,261.67999267578125,260.6600036621094,260.8299865722656,742397
2025-10-24 14:10:00+00:00,260.5400085449219,261.0400085449219,260.4599914550781,260.8999938964844,535548
2025-10-24 14:15:00+00:00,260.32000732421875,260.7699890136719,260.1400146484375,260.5299987792969,392541
2025-10-24 14:20:00+00:00,260.4100036621094,260.67999267578125,260.1600036621094,260.2900085449219,377112
2025-10-24 14:25:00+00:00,260.3041076660156,260.4200134277344,259.885986328125,260.4200134277344,378111
2025-10-24 14:30:00+00:00,260.0899963378906,260.32501220703125,259.6900939941406,260.29998779296875,289588
2025-10-24 14:35:00+00:00,260.1424865722656,260.32000732421875,259.4700012207031,260.1000061035156,259813
2025-10-24 14:40:00+00:00,260.1899108886719,260.2799072265625,259.8299865722656,260.1600036621094,195756
2025-10-24 14:45:00+00:00,259.8280029296875,260.2200012207031,259.6000061035156,260.17999267578125,263630
2025-10-24 14:50:00+00:00,259.3699951171875,260.010009765625,259.20001220703125,259.82000732421875,260474
2025-10-24 14:55:00+00:00,259.45831298828125,259.5400085449219,258.8500061035156,259.3699951171875,270611
2025-10-24 15:00:00+00:00,259.32000732421875,259.58819580078125,259.1199951171875,259.45001220703125,203659
2025-10-24 15:05:00+00:00,259.5,259.5299987792969,258.8900146484375,259.31988525390625,301916
2025-10-24 15:10:00+00:00,259.7701110839844,259.80999755859375,259.3500061035156,259.4700012207031,260545
2025-10-24 15:15:00+00:00,260.1099853515625,260.2200012207031,259.6400146484375,259.80499267578125,305038
2025-10-24 15:20:00+00:00,260.0400085449219,260.268798828125,259.6549987792969,260.1099853515625,392371
2025-10-24 15:25:00+00:00,260.3900146484375,260.6000061035156,259.8299865722656,260.010009765625,374330
2025-10-24 15:30:00+00:00,260.3599853515625,260.760009765625,260.19500732421875,260.3900146484375,268541
2025-10-24 15:35:00+00:00,260.5295104980469,260.5295104980469,260.0400085449219,260.3599853515625,211029
2025-10-24 15:40:00+00:00,259.9230041503906,260.510009765625,259.9200134277344,260.510009765625,217153
2025-10-24 15:45:00+00:00,259.989990234375,260.3550109863281,259.7799987792969,259.94000244140625,234956
2025-10-24 15:50:00+00:00,260.0802917480469,260.17999267578125,259.7900085449219,259.9849853515625,184657
2025-10-24 15:55:00+00:00,260.0849914550781,260.2334899902344,259.8999938964844,260.1199951171875,164707
2025-10-24 16:00:00+00:00,260.05999755859375,260.2300109863281,259.9573974609375,260.0899963378906,131268
2025-10-24 16:05:00+00:00,260.31500244140625,260.3399963378906,259.8999938964844,260.04998779296875,170769
2025-10-24 16:10:00+00:00,260.44000244140625,260.497314453125,260.20001220703125,260.30999755859375,269935
2025-10-24 16:15:00+00:00,260.2699890136719,260.45001220703125,260.1300048828125,260.42999267578125,585439
2025-10-24 16:20:00+00:00,260.3999938964844,260.55999755859375,260.2699890136719,260.2699890136719,183448
2025-10-24 16:25:00+00:00,260.55999755859375,260.5799865722656,260.260009765625,260.4200134277344,162546
2025-10-24 16:30:00+00:00,260.3299865722656,260.6099853515625,260.22369384765625,260.5400085449219,173775
2025-10-24 16:35:00+00:00,260.4800109863281,260.55999755859375,260.2099914550781,260.3500061035156,149506
2025-10-24 16:40:00+00:00,260.32501220703125,260.647705078125,260.1700134277344,260.4849853515625,167608
2025-10-24 16:45:00+00:00,260.5899963378906,260.6700134277344,260.29998779296875,260.3299865722656,139262
2025-10-24 16:50:00+00:00,260.94000244140625,261.1600036621094,260.55999755859375,260.6099853515625,316338
2025-10-24 16:55:00+00:00,260.8999938964844,261.0,260.75,260.92999267578125,137215
2025-10-24 17:00:00+00:00,261.010009765625,261.0799865722656,260.843505859375,260.8900146484375,182663
2025-10-24 17:05:00+00:00,261.1199951171875,261.20001220703125,260.9700012207031,261.0199890136719,261438
2025-10-24 17:10:00+00:00,261.1700134277344,261.3500061035156,261.0899963378906,261.1499938964844,173873
2025-10-24 17:15:00+00:00,261.239990234375,261.2799987792969,260.9547119140625,261.1600036621094,164066
2025-10-24 17:20:00+00:00,261.2200012207031,261.25,260.9549865722656,261.239990234375,141100
2025-10-24 17:25:00+00:00,260.9700012207031,261.32501220703125,260.94000244140625,261.2449951171875,183217
2025-10-24 17:30:00+00:00,261.25,261.260009765625,260.92999267578125,260.9599914550781,127786
2025-10-24 17:35:00+00:00,261.0799865722656,261.260009765625,261.07000732421875,261.260009765625,119074
2025-10-24 17:40:00+00:00,261.3399963378906,261.3399963378906,260.9700012207031,261.07000732421875,197975
2025-10-24 17:45:00+00:00,261.0899963378906,261.3699951171875,261.0880126953125,261.3699951171875,132367
2025-10-24 17:50:00+00:00,261.04998779296875,261.30999755859375,261.0199890136719,261.1099853515625,126446
2025-10-24 17:55:00+00:00,260.7413024902344,261.0849914550781,260.7200012207031,261.05999755859375,112165
2025-10-24 18:00:00+00:00,260.8586120605469,261.0400085449219,260.75,260.7699890136719,191138
2025-10-24 18:05:00+00:00,261.0849914550781,261.1700134277344,260.8699951171875,260.8800048828125,114120
2025-10-24 18:10:00+00:00,261.0201110839844,261.1400146484375,260.95001220703125,261.1000061035156,112960
2025-10-24 18:15:00+00:00,261.2300109863281,261.239990234375,260.95001220703125,261.04998779296875,116993
2025-10-24 18:20:00+00:00,261.1700134277344,261.39990234375,261.0400085449219,261.25,148553
2025-10-24 18:25:00+00:00,261.2049865722656,261.3699951171875,261.1000061035156,261.17999267578125,144016
2025-10-24 18:30:00+00:00,261.2427978515625,261.2900085449219,261.010009765625,261.2200012207031,128029
2025-10-24 18:35:00+00:00,261.2430114746094,261.3399963378906,261.1600036621094,261.239990234375,137788
2025-10-24 18:40:00+00:00,261.31988525390625,261.3299865722656,261.1199951171875,261.2449951171875,108284
2025-10-24 18:45:00+00:00,260.94000244140625,261.2900085449219,260.9100036621094,261.2900085449219,171034
2025-10-24 18:50:00+00:00,260.7799987792969,260.9599914550781,260.7699890136719,260.9110107421875,140556
2025-10-24 18:55:00+00:00,260.81500244140625,260.8999938964844,260.70001220703125,260.7900085449219,162139
2025-10-24 19:00:00+00:00,260.9150085449219,260.989990234375,260.760009765625,260.8049011230469,145658
2025-10-24 19:05:00+00:00,260.7799987792969,260.989990234375,260.6499938964844,260.92999267578125,210119
2025-10-24 19:10:00+00:00,260.6650085449219,260.8298034667969,260.6300048828125,260.79998779296875,158573
2025-10-24 19:15:00+00:00,260.5899963378906,260.7861022949219,260.5199890136719,260.67999267578125,182653
2025-10-24 19:20:00+00:00,260.4800109863281,260.6000061035156,260.3301086425781,260.5849914550781,189737
2025-10-24 19:25:00+00:00,260.5,260.70001220703125,260.3500061035156,260.489990234375,262888
2025-10-24 19:30:00+00:00,260.45001220703125,260.6199951171875,260.3599853515625,260.4700012207031,243220
2025-10-24 19:35:00+00:00,260.41400146484375,260.4700012207031,260.2699890136719,260.44000244140625,285558
2025-10-24 19:40:00+00:00,259.989990234375,260.42999267578125,259.8782043457031,260.4100036621094,362802
2025-10-24 19:45:00+00:00,260.0400085449219,260.1400146484375,259.92498779296875,260.0,262606
2025-10-24 19:50:00+00:00,259.9599914550781,260.1499938964844,259.739990234375,260.0299987792969,997852
2025-10-24 19:55:00+00:00,259.9100036621094,260.20001220703125,259.7300109863281,259.9599914550781,1546550
2025-10-27 13:30:00+00:00,264.9200134277344,266.7699890136719,264.50750732421875,264.8450012207031,2588062
2025-10-27 13:35:00+00:00,265.0400085449219,265.6000061035156,264.2799987792969,264.9700012207031,778935
2025-10-27 13:40:00+00:00,265.18499755859375,265.4200134277344,264.70599365234375,265.03009033203125,659362
2025-10-27 13:45:00+00:00,266.1400146484375,266.3299865722656,265.1700134277344,265.2070007324219,677932
2025-10-27 13:50:00+00:00,265.7278137207031,266.1896057128906,265.4200134277344,266.1499938964844,426380
2025-10-27 13:55:00+00:00,265.260009765625,265.875,264.87078857421875,265.7414855957031,488272
2025-10-27 14:00:00+00:00,265.0799865722656,265.2799987792969,264.79998779296875,265.2799987792969,503480
2025-10-27 14:05:00+00:00,265.0,265.3399963378906,264.83880615234375,265.07220458984375,403528
2025-10-27 14:10:00+00:00,264.5400085449219,265.4236145019531,264.42999267578125,265.0,395149
2025-10-27 14:15:00+00:00,265.17999267578125,265.4200134277344,264.55999755859375,264.5799865722656,402848
2025-10-27 14:20:00+00:00,265.09320068359375,265.31500244140625,264.7926940917969,265.1700134277344,264864
2025-10-27 14:25:00+00:00,265.0400085449219,265.260009765625,264.8399963378906,265.0899963378906,258763
2025-10-27 14:30:00+00:00,264.94500732421875,265.1600036621094,264.43780517578125,265.0350036621094,287471
2025-10-27 14:35:00+00:00,264.9800109863281,265.1199951171875,264.760009765625,264.94000244140625,282823
2025-10-27 14:40:00+00:00,265.5799865722656,265.6199035644531,264.8299865722656,265.0299987792969,304605
2025-10-27 14:45:00+00:00,265.6460876464844,265.989990234375,265.3550109863281,265.6050109863281,405354
2025-10-27 14:50:00+00:00,265.17999267578125,265.70001220703125,265.0,265.70001220703125,235267
2025-10-27 14:55:00+00:00,265.7699890136719,266.114990234375,265.2099914550781,265.2099914550781,277951
2025-10-27 15:00:00+00:00,266.1400146484375,266.3299865722656,265.5199890136719,265.739990234375,378244
2025-10-27 15:05:00+00:00,266.04998779296875,266.2099914550781,265.8999938964844,266.1400146484375,304696
2025-10-27 15:10:00+00:00,266.0150146484375,266.4289855957031,265.9599914550781,266.05999755859375,314251
2025-10-27 15:15:00+00:00,265.989990234375,266.1000061035156,265.81500244140625,266.00750732421875,316651
2025-10-27 15:20:00+00:00,266.1449890136719,266.25,265.8599853515625,265.989990234375,296043
2025-10-27 15:25:00+00:00,266.44500732421875,266.57000732421875,266.1400146484375,266.1499938964844,338651
2025-10-27 15:30:00+00:00,266.4200134277344,266.6199951171875,266.2300109863281,266.4649963378906,227428
2025-10-27 15:35:00+00:00,266.42999267578125,266.70001220703125,266.3399963378906,266.4200134277344,240491
2025-10-27 15:40:00+00:00,266.95001220703125,266.9800109863281,266.4200134277344,266.4200134277344,336850
2025-10-27 15:45:00+00:00,266.8999938964844,267.0400085449219,266.67999267578125,266.9599914550781,331277
2025-10-27 15:50:00+00:00,266.5400085449219,267.1099853515625,266.3299865722656,266.8900146484375,417167
2025-10-27 15:55:00+00:00,266.55841064453125,266.6600036621094,266.35009765625,266.5299987792969,237399
2025-10-27 16:00:00+00:00,266.489990234375,266.7799987792969,266.42999267578125,266.54998779296875,261010
2025-10-27 16:05:00+00:00,266.5799865722656,266.6199951171875,266.239990234375,266.4837951660156,246688
2025-10-27 16:10:00+00:00,266.56500244140625,266.70001220703125,266.5,266.5899963378906,307743
2025-10-27 16:15:00+00:00,266.57501220703125,266.6499938964844,266.29071044921875,266.55999755859375,322631
2025-10-27 16:20:00+00:00,266.99029541015625,267.1199951171875,266.5400085449219,266.55999755859375,272469
2025-10-27 16:25:00+00:00,266.95001220703125,267.20001220703125,266.8900146484375,266.989990234375,302937
2025-10-27 16:30:00+00:00,267.3500061035156,267.3999938964844,266.9200134277344,266.9700012207031,329909
