date,cost_prediction
2026-01-19 04:00:00+00:00,92696.210938
2026-01-19 04:05:00+00:00,92701.562500
2026-01-19 04:10:00+00:00,92695.250000
2026-01-19 04:15:00+00:00,92688.164062
2026-01-19 04:20:00+00:00,92683.867188
2026-01-19 04:25:00+00:00,92682.500000
2026-01-19 04:30:00+00:00,92683.078125
2026-01-19 04:35:00+00:00,92684.585938
2026-01-19 04:40:00+00:00,92686.304688
2026-01-19 04:45:00+00:00,92687.812500
2026-01-19 04:50:00+00:00,92688.960938
2026-01-19 04:55:00+00:00,92689.734375
2026-01-19 05:00:00+00:00,92690.195312
2026-01-19 05:05:00+00:00,92690.437500
2026-01-19 05:10:00+00:00,92690.515625
2026-01-19 05:15:00+00:00,92690.500000
2026-01-19 05:20:00+00:00,92690.429688
2026-01-19 05:25:00+00:00,92690.343750
2026-01-19 05:30:00+00:00,92690.250000
2026-01-19 05:35:00+00:00,92690.171875
2026-01-19 05:40:00+00:00,92690.101562
2026-01-19 05:45:00+00:00,92690.046875
2026-01-19 05:50:00+00:00,92690.007812
2026-01-19 05:55:00+00:00,92689.960938
2026-01-19 06:00:00+00:00,92689.921875
2026-01-19 06:05:00+00:00,92689.890625
2026-01-19 06:10:00+00:00,92689.875000
2026-01-19 06:15:00+00:00,92689.851562
2026-01-19 06:20:00+00:00,92689.835938
2026-01-19 06:25:00+00:00,92689.835938
2026-01-19 06:30:00+00:00,92689.835938
2026-01-19 06:35:00+00:00,92689.835938
2026-01-19 06:40:00+00:00,92689.835938
2026-01-19 06:45:00+00:00,92689.835938
2026-01-19 06:50:00+00:00,92689.835938
2026-01-19 06:55:00+00:00,92689.835938
2026-01-19 07:00:00+00:00,92689.835938
2026-01-19 07:05:00+00:00,92689.835938
2026-01-19 07:10:00+00:00,92689.835938
2026-01-19 07:15:00+00:00,92689.835938
2026-01-19 07:20:00+00:00,92689.835938
2026-01-19 07:25:00+00:00,92689.835938
2026-01-19 07:30:00+00:00,92689.835938
2026-01-19 07:35:00+00:00,92689.835938
2026-01-19 07:40:00+00:00,92689.835938
2026-01-19 07:45:00+00:00,92689.835938
2026-01-19 07:50:00+00:00,92689.835938
2026-01-19 07:55:00+00:00,92689.835938
2026-01-19 08:00:00+00:00,92689.835938
2026-01-19 08:05:00+00:00,92689.835938
2026-01-19 08:10:00+00:00,92689.835938
2026-01-19 08:15:00+00:00,92689.835938
2026-01-19 08:20:00+00:00,92689.835938
2026-01-19 08:25:00+00:00,92689.835938
2026-01-19 08:30:00+00:00,92689.835938
2026-01-19 08:35:00+00:00,92689.835938
2026-01-19 08:40:00+00:00,92689.835938
2026-01-19 08:45:00+00:00,92689.835938
2026-01-19 08:50:00+00:00,92689.835938
2026-01-19 08:55:00+00:00,92689.835938
2026-01-19 09:00:00+00:00,92689.835938
2026-01-19 09:05:00+00:00,92689.835938
2026-01-19 09:10:00+00:00,92689.835938
2026-01-19 09:15:00+00:00,92689.835938
2026-01-19 09:20:00+00:00,92689.835938
2026-01-19 09:25:00+00:00,92689.835938
2026-01-19 09:30:00+00:00,92689.835938
2026-01-19 09:35:00+00:00,92689.835938
2026-01-19 09:40:00+00:00,92689.835938
2026-01-19 09:45:00+00:00,92689.835938
2026-01-19 09:50:00+00:00,92689.835938
2026-01-19 09:55:00+00:00,92689.835938
2026-01-19 10:00:00+00:00,92689.835938
2026-01-19 10:05:00+00:00,92689.835938
2026-01-19 10:10:00+00:00,92689.835938
2026-01-19 10:15:00+00:00,92689.835938
2026-01-19 10:20:00+00:00,92689.835938
2026-01-19 10:25:00+00:00,92689.835938
2026-01-19 10:30:00+00:00,92689.835938
2026-01-19 10:35:00+00:00,92689.835938
2026-01-19 10:40:00+00:00,92689.835938
2026-01-19 10:45:00+00:00,92689.835938
2026-01-19 10:50:00+00:00,92689.835938
2026-01-19 10:55:00+00:00,92689.835938
2026-01-19 11:00:00+00:00,92689.835938
2026-01-19 11:05:00+00:00,92689.835938
2026-01-19 11:10:00+00:00,92689.835938
2026-01-19 11:15:00+00:00,92689.835938
2026-01-19 11:20:00+00:00,92689.835938
2026-01-19 11:25:00+00:00,92689.835938
2026-01-19 11:30:00+00:00,92689.835938
2026-01-19 11:35:00+00:00,92689.835938
2026-01-19 11:40:00+00:00,92689.835938
2026-01-19 11:45:00+00:00,92689.835938
2026-01-19 11:50:00+00:00,92689.835938
2026-01-19 11:55:00+00:00,92689.835938
2026-01-19 12:00:00+00:00,92689.835938
2026-01-19 12:05:00+00:00,92689.835938
2026-01-19 12:10:00+00:00,92689.835938
2026-01-19 12:15:00+00:00,92689.835938
2026-01-19 12:20:00+00:00,92689.835938
2026-01-19 12:25:00+00:00,92689.835938
2026-01-19 12:30:00+00:00,92689.835938
2026-01-19 12:35:00+00:00,92689.835938
2026-01-19 12:40:00+00:00,92689.835938
2026-01-19 12:45:00+00:00,92689.835938
2026-01-19 12:50:00+00:00,92689.835938
2026-01-19 12:55:00+00:00,92689.835938
2026-01-19 13:00:00+00:00,92689.835938
2026-01-19 13:05:00+00:00,92689.835938
2026-01-19 13:10:00+00:00,92689.835938
2026-01-19 13:15:00+00:00,92689.835938
2026-01-19 13:20:00+00:00,92689.835938
2026-01-19 13:25:00+00:00,92689.835938
2026-01-19 13:30:00+00:00,92689.835938
2026-01-19 13:35:00+00:00,92689.835938
2026-01-19 13:40:00+00:00,92689.835938
2026-01-19 13:45:00+00:00,92689.835938
2026-01-19 13:50:00+00:00,92689.835938
2026-01-19 13:55:00+00:00,92689.835938
2026-01-19 14:00:00+00:00,92689.835938
2026-01-19 14:05:00+00:00,92689.835938
2026-01-19 14:10:00+00:00,92689.835938
2026-01-19 14:15:00+00:00,92689.835938
2026-01-19 14:20:00+00:00,92689.835938
2026-01-19 14:25:00+00:00,92689.835938
2026-01-19 14:30:00+00:00,92689.835938
2026-01-19 14:35:00+00:00,92689.835938
2026-01-19 14:40:00+00:00,92689.835938
2026-01-19 14:45:00+00:00,92689.835938
2026-01-19 14:50:00+00:00,92689.835938
2026-01-19 14:55:00+00:00,92689.835938
2026-01-19 15:00:00+00:00,92689.835938
2026-01-19 15:05:00+00:00,92689.835938
2026-01-19 15:10:00+00:00,92689.835938
2026-01-19 15:15:00+00:00,92689.835938
2026-01-19 15:20:00+00:00,92689.835938
2026-01-19 15:25:00+00:00,92689.835938
2026-01-19 15:30:00+00:00,92689.835938
2026-01-19 15:35:00+00:00,92689.835938
2026-01-19 15:40:00+00:00,92689.835938
2026-01-19 15:45:00+00:00,92689.835938
2026-01-19 15:50:00+00:00,92689.835938
2026-01-19 15:55:00+00:00,92689.835938
2026-01-19 16:00:00+00:00,92689.835938
2026-01-19 16:05:00+00:00,92689.835938
2026-01-19 16:10:00+00:00,92689.835938
2026-01-19 16:15:00+00:00,92689.835938
2026-01-19 16:20:00+00:00,92689.835938
2026-01-19 16:25:00+00:00,92689.835938
2026-01-19 16:30:00+00:00,92689.835938
2026-01-19 16:35:00+00:00,92689.835938
2026-01-19 16:40:00+00:00,92689.835938
2026-01-19 16:45:00+00:00,92689.835938
2026-01-19 16:50:00+00:00,92689.835938
2026-01-19 16:55:00+00:00,92689.835938
2026-01-19 17:00:00+00:00,92689.835938
2026-01-19 17:05:00+00:00,92689.835938
2026-01-19 17:10:00+00:00,92689.835938
2026-01-19 17:15:00+00:00,92689.835938
2026-01-19 17:20:00+00:00,92689.835938
2026-01-19 17:25:00+00:00,92689.835938
2026-01-19 17:30:00+00:00,92689.835938
2026-01-19 17:35:00+00:00,92689.835938
2026-01-19 17:40:00+00:00,92689.835938
2026-01-19 17:45:00+00:00,92689.835938
2026-01-19 17:50:00+00:00,92689.835938
2026-01-19 17:55:00+00:00,92689.835938
